------------------------------------------------------------------------------------------------------------------
px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.72834	-6.50959	-2.49839	-2.70179	-0.373173	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0.400978
7.87388	-6.4585	-2.66042	-2.73802	-0.394214	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.922148
7.99729	-6.39368	-2.64489	-2.75266	-0.388508	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.292439
8.07739	-6.29292	-2.39531	-2.70936	-0.30913	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	8.71834
8.17338	-6.23174	-2.38926	-2.71574	-0.301569	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.52864
8.32997	-6.11703	-2.72127	-2.69043	-0.249211	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	4.97056
8.45925	-6.04515	-2.73068	-2.69849	-0.244114	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.268638
8.57188	-5.95437	-2.69322	-2.67531	-0.198878	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	2.3587
8.6827	-5.88702	-2.68639	-2.67924	-0.193901	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.233674
8.83112	-5.80472	-2.92048	-2.68005	-0.182744	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.897576
8.95478	-5.73184	-2.92962	-2.68279	-0.176945	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.375814
9.07417	-5.60644	-2.88057	-2.62676	-0.0908416	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	9.27851
9.18966	-5.52715	-2.88028	-2.62456	-0.0850212	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.35065
9.29543	-5.40259	-2.7289	-2.57464	-0.0146929	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	6.20956
9.40803	-5.31223	-2.72144	-2.56734	-0.00788345	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.484614
9.51021	-5.1943	-2.62726	-2.52596	0.045992	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	3.90582
9.61275	-5.10274	-2.61209	-2.51585	0.0522116	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.425997
9.71191	-5.04924	-2.54114	-2.53075	0.0282698	9.62802	-5.02338	9.65	-5	1.99604	0.998028	1.02807
9.8053	-4.97134	-2.52714	-2.5243	0.0323052	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.204507
9.89026	-4.87936	-2.3255	-2.49484	0.069616	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	2.52078
9.98377	-4.79778	-2.31972	-2.48658	0.0733593	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.143324
10.082	-4.6678	-2.38047	-2.43596	0.134677	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	5.7909
10.1706	-4.57226	-2.40159	-2.4199	0.142699	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.74538
10.2891	-4.41788	-2.72316	-2.3738	0.19059	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	4.24117
10.3874	-4.30813	-2.72423	-2.35778	0.195521	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.195989
10.4917	-4.16244	-2.91871	-2.31467	0.239355	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	2.78268
10.5817	-4.047	-2.9372	-2.29623	0.245396	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.402369
10.7161	-3.89399	-3.31478	-2.28311	0.245614	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	1.89124
10.8102	-3.76409	-3.29825	-2.26452	0.250796	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.278997
10.8281	-3.61837	-2.88194	-2.17276	0.356832	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	13.4462
10.8995	-3.49328	-2.89124	-2.1494	0.361658	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.253496
11.0102	-3.37233	-3.07098	-2.16094	0.320485	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	3.03709
11.0879	-3.24371	-3.0577	-2.14234	0.322459	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.0759092
11.1155	-3.10806	-2.81554	-2.07829	0.387253	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	6.17349
11.178	-2.98107	-2.82447	-2.05602	0.389795	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.0906637
11.1797	-2.81896	-2.61575	-1.96099	0.491008	11.1386	-2.78926	11.15	-2.8	0	2.73104	15.919
11.218	-2.68157	-2.61124	-1.92693	0.496895	11.141	-2.65084	11.15	-2.65	0	2.73102	0.360352
11.2178	-2.56394	-2.36032	-1.86185	0.548479	11.1042	-2.54354	11.15	-2.55	0	1.81785	5.19832
11.2377	-2.43929	-2.33255	-1.82472	0.554155	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.422207
11.3215	-2.29952	-2.60887	-1.85263	0.474675	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	14.3864
11.3552	-2.16526	-2.66237	-1.82697	0.476478	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.615179
11.3795	-1.95843	-3.01228	-1.7726	0.514427	11.3117	-1.92025	11.35	-1.95	0	1.81854	3.49474
11.4019	-1.80042	-2.97116	-1.74062	0.517494	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.343483
11.4093	-1.68284	-2.69055	-1.70173	0.531823	11.4185	-1.70062	11.35	-1.7	0	2.72762	1.14567
11.4155	-1.53505	-2.68528	-1.66678	0.536642	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.182433
11.3581	-1.39122	-2.63872	-1.56624	0.631548	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	12.1609
11.3373	-1.24488	-2.63442	-1.52214	0.639408	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.470498
11.2438	-1.09265	-2.79179	-1.40076	0.754056	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	18.2364
11.1892	-0.939559	-2.79981	-1.34564	0.765512	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.969366
11.1166	-0.798464	-2.92865	-1.27183	0.811262	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	2.93877
11.0505	-0.657384	-2.94231	-1.22081	0.819831	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.62089
10.9298	-0.49086	-3.36622	-1.12436	0.892873	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	8.6462
10.837	-0.341548	-3.36732	-1.07062	0.900534	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.446738
10.7385	-0.26701	-2.90922	-0.982774	0.947964	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	4.71915
10.6308	-0.143248	-2.87632	-0.919895	0.957834	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	1.08524
10.4802	-0.0977596	-2.97301	-0.787628	1.06752	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	16.842
10.3529	0.00245554	-2.98167	-0.724031	1.07602	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.692652
10.2554	-0.0126954	-2.30694	-0.611911	1.14596	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	11.0655
10.139	0.047169	-2.31393	-0.543581	1.1553	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	1.06365
10.0009	0.0543435	-2.40936	-0.419066	1.23262	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	9.84959
9.85695	0.102143	-2.43816	-0.341912	1.24022	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	0.78514
9.69093	0.116983	-2.77134	-0.236802	1.29295	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	5.19899
9.53935	0.144765	-2.80048	-0.16719	1.29615	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0.350289
9.43204	0.160253	-2.26609	-0.102469	1.28537	9.22819	0.16178	9.35	0.15	-1.81963	0	4.16325
9.29702	0.167336	-2.28626	-0.0283193	1.28803	9.24456	0.139817	9.25	0.15	-1.81962	0	0.182877
9.14513	0.18863	-2.71675	0.0125021	1.25862	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	3.05111
9.00253	0.183768	-2.73233	0.0746503	1.2565	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.286386
8.87232	0.215111	-2.82919	0.0785437	1.18054	8.84168	0.257617	8.8	0.25	-2.99995	0	5.62067
8.71992	0.200029	-2.85294	0.137495	1.17885	8.65606	0.24536	8.65	0.25	-2.99994	0	0.306592
8.58642	0.215708	-2.83817	0.148372	1.11376	8.43549	0.247188	8.5	0.25	-2.99323	0	4.30717
8.43021	0.190917	-2.86958	0.203183	1.11064	8.34184	0.250769	8.35	0.25	-2.9932	0	0.570551
8.30528	0.2041	-2.6765	0.210236	1.03572	8.27073	0.243988	8.2	0.25	-2.73233	0	5.98947
8.14307	0.169948	-2.7133	0.26437	1.03045	8.03847	0.260731	8.05	0.25	-2.73234	0	0.945556
8.01217	0.169868	-2.78004	0.269671	0.963973	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	5.06646
7.85565	0.12859	-2.8254	0.315616	0.95987	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.812089
7.70043	0.114933	-2.99845	0.318926	0.892335	7.46173	0.143776	7.6	0.15	-2.99599	0	6.23181
7.54289	0.0654552	-3.02319	0.360019	0.886771	7.45455	0.149294	7.45	0.15	-2.99596	0	0.725267
7.46081	0.0623108	-2.26132	0.373874	0.831763	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	9.91017
7.33352	0.0143715	-2.28218	0.416944	0.827993	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	0.306755
7.18325	-0.0487716	-2.72811	0.453689	0.813981	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	2.96163
7.03004	-0.118826	-2.76787	0.494934	0.809612	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.530659
6.9628	-0.221873	-2.14226	0.606016	0.91745	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	19.1961
6.86424	-0.292405	-2.15646	0.656353	0.917704	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.130146
6.67278	-0.434825	-3.28993	0.701276	0.916378	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	15.2968
6.5492	-0.543682	-3.2891	0.746962	0.916111	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.00231662
6.47122	-0.693698	-2.92398	0.859907	1.02069	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	14.6002
6.38299	-0.819575	-2.91499	0.921266	1.02695	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.316795
6.32748	-0.969107	-2.88292	1.01807	1.10121	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	8.44051
6.27071	-1.09705	-2.88536	1.08037	1.10945	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.576458
6.18885	-1.27802	-3.17156	1.15238	1.12833	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	1.68172
6.1389	-1.44208	-3.16463	1.22197	1.13646	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.43996
6.20332	-1.57786	-2.69038	1.37269	1.26967	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	26.3478
6.20364	-1.72938	-2.69304	1.45447	1.28203	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	1.06445
6.21422	-1.85716	-2.63463	1.53513	1.30507	6.34	-1.88987	6.35	-1.9	0	-2.99515	1.02843
6.23549	-1.99593	-2.65027	1.6115	1.3158	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.883576
6.24007	-2.15533	-2.72071	1.67399	1.29986	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.2599
6.27337	-2.30816	-2.73638	1.75182	1.30579	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.292649
6.32072	-2.4881	-3.01748	1.83057	1.31419	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	1.27429
6.3812	-2.65081	-3.0272	1.90914	1.31998	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.265188
6.37334	-2.75719	-2.35738	1.92987	1.24841	6.46538	-2.81029	6.45	-2.8	0	-2.72732	11.0213
6.43113	-2.88176	-2.38053	2.00156	1.25055	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.204476
6.46474	-3.09153	-3.05183	2.01035	1.17398	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	11.5166
6.54683	-3.24608	-3.0797	2.07595	1.1739	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	0.405376
6.55459	-3.43355	-3.09929	2.04702	1.05087	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	14.7001
6.64491	-3.58844	-3.12749	2.1064	1.05122	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	0.331894
6.66146	-3.74915	-2.92163	2.08909	0.951048	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	10.2165
6.74926	-3.89094	-2.94178	2.14168	0.950268	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	0.219147
6.7667	-4.03268	-2.6721	2.12597	0.858821	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	9.72688
6.85236	-4.16111	-2.69775	2.17291	0.857293	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	0.416986
6.86428	-4.27607	-2.38394	2.1532	0.770609	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	10.4168
6.93933	-4.38055	-2.40753	2.19256	0.770242	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	0.266566
7.01802	-4.54628	-2.99968	2.19417	0.719309	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	7.88065
7.11903	-4.67546	-3.03117	2.23151	0.719096	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	0.440426
7.15787	-4.78192	-2.62655	2.22405	0.656505	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	6.30986
7.24585	-4.89019	-2.64551	2.25733	0.656052	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	0.169569
7.29467	-5.03211	-2.59511	2.23046	0.566048	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	9.05048
7.38568	-5.14783	-2.61262	2.25936	0.562409	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	0.567677
7.46946	-5.32965	-3.28796	2.22967	0.481816	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	12.8509
7.57552	-5.46378	-3.30676	2.25227	0.478979	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	0.404533
7.59967	-5.58351	-2.73724	2.21104	0.383864	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	13.3155
7.68084	-5.69291	-2.73967	2.22867	0.381703	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	0.134609
7.75967	-5.85528	-3.02576	2.20972	0.325394	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	4.80981
7.86266	-5.99196	-3.03921	2.22652	0.323409	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	0.17877
7.90125	-6.09834	-2.40685	2.20582	0.266944	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.00921
7.98099	-6.20675	-2.41554	2.21906	0.264732	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	0.171412
8.07042	-6.33869	-2.64159	2.22375	0.250668	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.82327
8.15985	-6.45392	-2.64276	2.23749	0.250545	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.000958057
8.2696	-6.59333	-2.92294	2.25029	0.249087	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	0.920448
8.36888	-6.71714	-2.92218	2.26238	0.246932	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0.099648
8.42927	-6.85925	-2.72058	2.22743	0.176523	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	6.1144
8.51673	-6.97736	-2.72024	2.23382	0.171952	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	0.420417
8.56281	-7.14682	-2.76683	2.17115	0.069118	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	11.9629
8.64537	-7.27444	-2.77482	2.17067	0.0630831	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	0.758196
8.70405	-7.42483	-2.89342	2.13539	0.00859417	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	3.67222
8.77934	-7.54609	-2.891	2.13488	0.00738701	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.0288088
8.83523	-7.69442	-2.83438	2.10315	-0.0381775	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	2.50247
8.90896	-7.82678	-2.83002	2.09851	-0.041496	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	0.196832
8.95774	-7.97791	-2.77888	2.06264	-0.0889521	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	2.67317
9.02465	-8.11256	-2.78093	2.05431	-0.0935888	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	0.375242
9.08122	-8.25433	-2.75169	2.03409	-0.114747	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.555553
9.14577	-8.38545	-2.73885	2.02829	-0.113768	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.0699474
9.2194	-8.52321	-2.98528	2.02979	-0.102893	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.07251
9.27891	-8.65266	-2.9749	2.02247	-0.105478	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.125111
9.33085	-8.78992	-2.96427	2.00558	-0.121473	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.44691
9.3917	-8.92553	-2.96829	1.99811	-0.123401	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.0670464
9.42325	-9.0492	-2.50575	1.96801	-0.157271	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	4.18655
9.47081	-9.1718	-2.49423	1.95783	-0.158904	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.0707175
9.51789	-9.31906	-2.65679	1.93891	-0.172244	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.596821
9.56648	-9.4532	-2.65143	1.92807	-0.173807	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.0382923
9.62158	-9.60719	-2.77594	1.91625	-0.17694	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.286921
9.67299	-9.75175	-2.77842	1.90651	-0.177026	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.001917
9.72893	-9.91703	-3.02706	1.89528	-0.18037	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.17944
9.77276	-10.0573	-3.0194	1.88487	-0.181835	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.0402009
9.78541	-10.1846	-2.56335	1.84823	-0.219121	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.05425
9.81818	-10.3208	-2.5712	1.83225	-0.224081	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.320814
9.84666	-10.4879	-2.81078	1.80689	-0.240424	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	1.04407
9.88035	-10.638	-2.81214	1.79267	-0.241653	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.0180083
9.88061	-10.7801	-2.55254	1.74951	-0.282306	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.80121
9.90001	-10.9178	-2.55736	1.73087	-0.286061	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.165817
9.8953	-11.0837	-2.64538	1.68616	-0.323805	9.84594	-11.0973	9.85	-11.1	0	-2.72748	1.96509
9.9046	-11.2266	-2.65009	1.66429	-0.32858	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.250008
9.89618	-11.3999	-2.87457	1.6243	-0.358971	9.8926	-11.4631	9.85	-11.4	0	-2.9967	1.91187
9.90099	-11.5452	-2.88368	1.60474	-0.361044	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.0685522
9.87431	-11.6886	-2.58895	1.55319	-0.40491	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.53431
9.86015	-11.829	-2.60415	1.52408	-0.4129	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.661
9.80897	-11.9847	-2.52405	1.45878	-0.469397	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	4.25091
9.78008	-12.1201	-2.54401	1.42517	-0.478308	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.81054
9.70293	-12.2556	-2.32443	1.3428	-0.552887	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	7.84027
9.65805	-12.3675	-2.31929	1.30375	-0.561814	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.755647
9.56164	-12.4669	-1.96099	1.20532	-0.651391	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.9533
9.50466	-12.5564	-1.97639	1.15867	-0.662619	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	1.19467
9.37346	-12.697	-2.02748	1.042	-0.768957	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	19.7375
9.28904	-12.7785	-2.07497	0.982491	-0.786609	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	2.92813
9.14422	-12.9231	-2.44064	0.889746	-0.850044	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	7.52818
9.03444	-13.008	-2.4734	0.826815	-0.866133	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	1.95925
8.85078	-13.1432	-2.88503	0.729416	-0.929761	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	6.83427
8.70762	-13.2275	-2.92186	0.662183	-0.945383	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	1.62554
8.47745	-13.2693	-3.06924	0.484845	-1.11301	8.43462	-13.263	8.4	-13.15	-2.72644	0	26.1431
8.31373	-13.3128	-3.03192	0.406863	-1.12822	8.26001	-13.1483	8.25	-13.15	-2.72641	0	1.583
8.1633	-13.3007	-2.97795	0.286406	-1.21233	8.10139	-13.1447	8.1	-13.15	-3.00083	0	8.1992
8.0071	-13.3111	-2.96326	0.209944	-1.22637	7.95138	-13.1593	7.95	-13.15	-3.00084	0	1.37801
7.88433	-13.3402	-2.70041	0.157188	-1.20486	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	1.38823
7.72343	-13.3428	-2.73106	0.0813019	-1.21274	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.674598
7.52478	-13.3242	-3.1481	-0.0184571	-1.25734	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	4.7474
7.34689	-13.2905	-3.12591	-0.102596	-1.27076	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	1.15032
7.22794	-13.2766	-2.70414	-0.161784	-1.25373	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.23163
7.07595	-13.2337	-2.71403	-0.238514	-1.26024	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.344693
6.91208	-13.2161	-2.72421	-0.284417	-1.23169	6.87644	-13.2105	6.85	-13.15	-3.63616	0	1.22401
6.75901	-13.1606	-2.76565	-0.354719	-1.23261	6.672	-13.1364	6.65	-13.15	-3.63617	0	0.414062
6.62968	-13.176	-2.20065	-0.359196	-1.15216	6.53838	-13.1322	6.55	-13.15	-1.81656	0	12.8178
6.5146	-13.1319	-2.21681	-0.420104	-1.14935	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0.132951
6.33553	-13.0947	-2.50675	-0.443195	-1.1023	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	4.38963
6.20823	-13.0294	-2.52676	-0.50331	-1.10114	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0.126685
6.01507	-12.9349	-3.12744	-0.553113	-1.0905	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	3.94903
5.87034	-12.8399	-3.13189	-0.612811	-1.08994	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0.00865657
5.73862	-12.795	-2.71888	-0.627981	-1.03439	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	4.80046
5.61764	-12.7089	-2.72955	-0.679935	-1.02907	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	0.284026
5.44462	-12.6258	-3.00841	-0.691912	-0.976816	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	3.55079
5.31554	-12.518	-3.02625	-0.741872	-0.972175	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	0.330155
5.17901	-12.4355	-2.89833	-0.7611	-0.930006	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	1.9648
5.06679	-12.3271	-2.89563	-0.809893	-0.927694	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0.0523971
4.968	-12.2401	-2.79216	-0.842268	-0.910728	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.560599
4.87735	-12.1348	-2.79217	-0.88723	-0.910096	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.00498373
4.82534	-12.0483	-2.40669	-0.941718	-0.920341	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	1.95777
4.75712	-11.948	-2.40712	-0.988802	-0.921514	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0207371
4.64719	-11.794	-3.05669	-1.02755	-0.912518	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.54836
4.56849	-11.656	-3.06913	-1.07366	-0.912365	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.0635795
4.53352	-11.57	-2.4318	-1.12393	-0.917269	4.53697	-11.5591	4.55	-11.55	0	1.99749	5.25612
4.48673	-11.4613	-2.42297	-1.17175	-0.92016	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.202263
4.4369	-11.2429	-3.26039	-1.26254	-0.972796	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.7964
4.38988	-11.0709	-3.25762	-1.31865	-0.976446	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.216999
4.40372	-10.97	-2.26049	-1.40632	-1.02194	4.39651	-10.8822	4.45	-10.95	0	1.81807	12.7193
4.39093	-10.8529	-2.24812	-1.46434	-1.02495	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.229982
4.40646	-10.6876	-2.52898	-1.5545	-1.06967	4.493	-10.7885	4.45	-10.7	0	2.72865	3.33513
4.40991	-10.5508	-2.52594	-1.61429	-1.07116	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.044937
4.42869	-10.3923	-2.66072	-1.68345	-1.08469	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.413547
4.44907	-10.247	-2.6607	-1.74288	-1.08425	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.00314192
4.48578	-10.0962	-2.73304	-1.80857	-1.09267	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.236771
4.52641	-9.95149	-2.73634	-1.86941	-1.09376	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.0222928
4.59157	-9.78195	-2.89645	-1.94217	-1.1119	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.758725
4.6534	-9.63565	-2.89384	-2.00302	-1.11145	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.00490683
